filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
18110.wav,0.4283481538295746,0.1146409213542938,1357.8669780151251,1424.1131030839197,2706.952921549479,0.0709499782986111,-179.86253356933594,149.53089904785156,-53.08036804199219,39.26324844360352,-5.9267659187316895,12.456514358520508,-7.846086502075195,3.1665377616882324,-1.976657152175903,-1.782880187034607,0.9078431725502014,-5.220684051513672,-5.293576240539551,-4.949940204620361,-3.8696486949920654,-3.914168119430542,-3.437931776046753,-5.215092182159424,-4.3277506828308105,-2.9618241786956787,happy
19728.wav,0.3656105697154999,0.1280382424592971,1604.246210069445,2215.137658005957,3831.065877278646,0.0997337058738425,-157.94822692871094,115.9166488647461,6.883392333984375,31.89040756225586,7.711580753326416,22.530763626098633,7.792086601257324,10.41380786895752,4.865880489349365,2.8917484283447266,-4.747768878936768,-3.0202455520629883,6.387894630432129,2.662061929702759,-1.3263427019119265,-0.7300434112548828,-3.339685440063477,4.930575370788574,-1.2604646682739258,0.1280151605606079,happy
19185.wav,0.3316716253757477,0.1108697578310966,1804.8343524527825,2201.884597100046,3990.172322591146,0.0729234483506944,-142.50340270996094,123.63843536376952,1.587069749832153,37.79304122924805,4.788249969482422,-5.803647041320801,-3.2233762741088867,-2.124995231628418,3.925893783569336,4.907567977905273,-7.839676380157471,-12.159554481506348,1.4519484043121338,-7.789060592651367,2.116904020309448,1.6564559936523438,0.2977886795997619,4.428110599517822,-2.440279960632324,0.9786600470542908,happy
18535.wav,0.4389535784721374,0.1951828300952911,2127.801955463572,2284.960068425009,4531.9915771484375,0.090198658130787,-39.53276443481445,102.87174224853516,-16.966829299926758,45.85223007202149,5.090994358062744,0.8032388091087341,2.3875956535339355,9.09926986694336,1.184451937675476,6.705653667449951,-0.6823245882987976,4.975414752960205,-7.034555912017822,-2.3310368061065674,-2.85402512550354,2.9337480068206787,-1.5336663722991943,4.6132988929748535,-3.342451810836792,0.7249745726585388,happy
18456.wav,0.3652631640434265,0.1333456635475158,2284.369869510662,2457.8255223108185,5002.9307047526045,0.1065470377604166,-88.60479736328125,94.224365234375,-1.772086501121521,22.09572410583496,2.733713388442993,12.065326690673828,-3.034700632095337,6.078439235687256,-4.525472164154053,3.409067153930664,-3.534546375274658,4.217763900756836,-3.568563938140869,1.463640809059143,-0.0673355087637901,3.5382602214813232,-5.703446388244629,1.658722162246704,-0.1440314948558807,4.5993242263793945,happy
20043.wav,0.2563973069190979,0.0604648813605308,687.58054486948,553.7872163098879,1089.3707275390625,0.0573459201388888,-357.3228454589844,245.57376098632812,-11.372560501098633,-25.4483642578125,13.983922004699709,-7.240968704223633,-7.637904644012451,-2.324481248855591,-12.320446014404297,-15.78946304321289,-20.41647720336914,-19.49602508544922,-6.846304416656494,0.5074815154075623,3.4552669525146484,4.753521919250488,-0.0958380550146102,-11.80063533782959,-22.60808563232422,-13.004254341125488,happy
19978.wav,0.3947904109954834,0.169190227985382,1194.993304858936,1816.9342227696088,2350.0101725260415,0.0472547743055555,-168.02224731445312,138.80516052246094,18.66142463684082,31.980607986450195,14.191896438598633,15.89217758178711,-2.3509321212768555,6.433041095733643,1.1321641206741333,4.2072224617004395,-7.315550804138184,-2.956540822982788,-8.49679946899414,-4.550680160522461,-10.20640754699707,-3.0966033935546875,-2.7734649181365967,3.393247365951538,-2.897688627243042,-7.581515789031982,happy
18021.wav,0.4541351497173309,0.2590768337249756,2490.4779321118262,2796.387463837226,5768.5557047526045,0.0723108362268518,-17.352432250976562,90.31824493408205,11.359475135803224,20.674257278442383,7.120446681976318,6.404609203338623,-2.003669261932373,7.041355609893799,5.331489086151123,7.822632312774658,1.2022744417190552,6.103638648986816,-0.8722743391990662,2.4866435527801514,0.171440303325653,6.582178115844727,1.3073514699935913,7.034054756164551,1.842623710632324,4.72064733505249,happy
19610.wav,0.3581243753433227,0.2629186809062958,1455.9474373467283,1801.75121847223,3061.1541748046875,0.0599274811921296,-60.12319564819336,142.62619018554688,-18.222171783447266,39.75237655639648,6.722529888153076,3.4061803817749023,5.4980010986328125,4.738399028778076,-1.0280723571777344,6.719419002532959,-3.116403579711914,3.914764881134033,-7.735167503356934,-6.061169624328613,-6.908269882202148,-3.058732271194458,-8.222613334655762,0.7024150490760803,-4.405803680419922,-5.127635955810547,happy
19865.wav,0.329852432012558,0.143768697977066,1336.5177715597365,1850.5336502150392,2983.794148763021,0.0536092122395833,-167.6337890625,131.6248321533203,3.6231279373168945,56.21971130371094,8.253496170043945,14.959596633911133,8.19101333618164,0.7251471877098083,-0.3117105066776275,3.114546775817871,-7.044248104095459,-1.549555420875549,-4.215355396270752,3.229264974594116,-3.4320454597473145,1.4270457029342651,-5.039896488189697,-5.322024345397949,-5.394885063171387,0.020684702321887,happy
18007.wav,0.5524203181266785,0.2412060350179672,2390.9904011346953,2728.115908471763,5481.8450927734375,0.0626062463831018,-32.82459259033203,94.19168090820312,7.857634544372559,22.859764099121097,11.675067901611328,6.343754291534424,-0.310533732175827,11.349493980407717,7.421026229858398,7.864248752593994,1.0697813034057615,5.047357559204102,-0.1619672775268554,4.079484462738037,0.3570317029953003,5.002288818359375,-0.1949434578418731,9.415741920471191,3.0575170516967773,0.8255048394203186,happy
18577.wav,0.3466992676258087,0.1704915761947631,1974.1268886281043,1966.332153290223,3671.760050455729,0.117359302662037,-170.37576293945312,111.22766876220705,12.082304954528809,25.51085090637207,1.069524168968201,1.4621031284332275,-8.318635940551758,6.861719131469727,0.6217941045761108,15.412452697753906,3.578852415084839,10.646855354309082,0.2574686706066131,1.2673548460006714,-2.2362492084503174,2.893420696258545,-1.8103233575820925,0.7289421558380127,3.0397469997406006,4.855618476867676,happy
19078.wav,0.1513661444187164,0.1458635479211807,1152.5216015356066,1014.6181423118004,1649.7324625651042,0.0748856155960648,-311.4934997558594,117.4600601196289,-30.782825469970703,0.4868413805961609,-9.676342964172363,0.0180291067808866,10.436707496643066,-2.08540940284729,-11.193852424621582,-15.741655349731444,-12.125181198120115,-6.457464218139648,-17.920753479003906,-25.569080352783203,-13.11764430999756,-1.7483316659927368,2.792828321456909,12.070542335510254,10.278215408325195,0.77734375,happy
19626.wav,0.2565452754497528,0.113767996430397,774.5784733715681,838.9657055116768,1220.1151529947915,0.0596788194444444,-342.57928466796875,192.9879913330078,34.88833999633789,1.7350729703903198,-6.0591888427734375,1.2416913509368896,4.613272190093994,-0.5688915848731995,1.1649690866470337,8.483715057373047,-13.538450241088867,-18.024497985839844,-5.495931148529053,7.080842971801758,4.157115459442139,6.321659564971924,4.452200889587402,-11.486327171325684,-10.816573143005373,-22.004249572753903,happy
19415.wav,0.4888661801815033,0.1333260238170623,2953.4195247926173,2993.2369211677633,6498.9898681640625,0.1207026728877314,-127.36162567138672,63.95644760131836,34.015846252441406,31.646764755249023,15.34598159790039,12.863134384155272,-0.5198977589607239,8.53217601776123,-8.52552318572998,-3.6327152252197266,-8.117046356201172,0.4626878798007965,-0.5479698777198792,4.569198131561279,-3.314818859100342,2.2185208797454834,-1.4028172492980957,2.483480453491211,-4.73298454284668,2.468458890914917,happy
18154.wav,0.4622462093830108,0.284618616104126,1292.57981289222,1908.0914285798744,2437.6383463541665,0.0456294307002314,-70.35359954833984,144.62765502929688,1.8748079538345337,10.725996971130373,9.796128273010254,24.324811935424805,9.83167839050293,6.166691303253174,-7.722172260284424,6.092548370361328,-3.192892074584961,8.49651050567627,0.8582192063331604,1.2422902584075928,-0.6576603055000305,3.518948793411255,0.4216521680355072,0.8388279676437378,-0.9982808232307434,-3.3767170906066895,happy
20055.wav,0.2862774133682251,0.0521799996495246,632.7584562342993,614.8423146255648,1166.9301350911458,0.0473203305844907,-348.7619934082031,220.1028289794922,10.36351203918457,-22.496912002563477,10.771475791931152,6.290234565734863,-0.9006871581077576,-5.5157084465026855,-24.46285057067871,-23.649534225463867,-2.406921625137329,-4.150707244873047,-15.959911346435549,-7.017925262451172,-4.569685935974121,-12.712034225463867,-4.748651504516602,-6.672636985778809,-18.776857376098633,-5.070526123046875,happy
19933.wav,0.3100179135799408,0.2654951512813568,1271.316415384505,1967.02850656989,2893.9727783203125,0.0315122251157407,-150.75363159179688,128.74253845214844,29.394590377807617,34.660579681396484,8.600811004638672,21.962364196777344,6.941310405731201,13.775507926940918,2.552175521850586,10.60687255859375,2.2630550861358643,-0.4451715648174286,-4.643279075622559,-4.478565692901611,-3.801919460296631,-1.3609689474105835,1.4971460103988647,-3.796660900115967,-9.733501434326172,-9.745782852172852,happy
18508.wav,0.5763689279556274,0.1402890086174011,2255.381209570321,2745.4874216735866,5515.8396402994795,0.0648442021122685,-139.90875244140625,79.42726135253906,12.14586067199707,31.639354705810547,10.223750114440918,14.55221176147461,8.428831100463867,19.904590606689453,5.797194957733154,11.54621696472168,-0.5437927842140198,3.946624994277954,-2.455183267593384,-0.2649991810321808,1.4316991567611694,2.7367825508117676,3.2363317012786865,12.443347930908203,6.987277507781982,4.761239051818848,happy
19593.wav,0.3868959248065948,0.16575787961483,755.7811494907614,1293.7534850185916,1303.1077067057292,0.0286051432291666,-232.17654418945312,179.94381713867188,43.05105209350586,28.265153884887695,1.3412890434265137,18.61117172241211,2.873509168624878,5.838993549346924,-2.439687967300415,3.302715539932251,2.398642063140869,1.5387650728225708,-3.4284427165985107,-2.9971327781677246,-6.634416580200195,-1.6213181018829346,-5.088638782501221,0.0406875535845756,-1.1450228691101074,1.612897276878357,happy
19846.wav,0.3978006243705749,0.2095478922128677,1038.3161061851392,950.6839886560236,1703.0670166015625,0.0758011429398148,-155.9743194580078,191.34274291992188,-53.88087844848633,4.609897136688232,11.120800018310549,10.405963897705078,16.57392692565918,-6.583955764770508,-5.119290828704834,2.2938151359558105,1.228712558746338,1.542598009109497,-2.4877045154571533,-1.6409307718276978,0.6319763660430908,-0.871377170085907,2.322912216186523,3.786370515823364,-3.697840929031372,-6.076296329498291,happy
19069.wav,0.3554512560367584,0.1762969344854354,743.7183928416163,1261.0073855534774,1251.3682047526042,0.0309516059027777,-225.75921630859375,183.25335693359375,37.179447174072266,23.10802459716797,1.99867045879364,20.228805541992188,3.4411795139312744,7.041859149932861,-0.6641271114349365,3.352867364883423,0.1142788603901863,-0.8668966889381409,-4.940393447875977,-1.8802964687347412,-3.2619121074676514,2.6310572624206543,-3.852635383605957,-1.9627734422683716,-2.1736984252929688,3.5080325603485107,happy
18583.wav,0.3063119053840637,0.2320017963647842,986.504730999078,1509.6923600321504,1644.1996256510415,0.0456407335069444,-173.8636016845703,163.2230224609375,7.405698299407959,13.72667121887207,-0.5131341218948364,-4.426417350769043,1.293100118637085,23.508712768554688,13.34670639038086,9.426444053649902,-3.0687196254730225,-2.4899258613586426,-9.695215225219728,-1.743019700050354,1.0253342390060425,7.970249652862549,2.5653460025787354,3.0816218852996826,1.3798103332519531,-3.8035671710968018,happy
18215.wav,0.4144286215305328,0.1469624191522598,1162.2873057736404,1955.174492291026,2457.9254150390625,0.0330109772858796,-170.1217041015625,131.0802764892578,25.392356872558594,46.15670394897461,19.097171783447266,14.489933967590332,0.1094925478100776,4.048250675201416,-3.215117931365967,4.163373947143555,0.4230616390705108,8.836864471435547,1.2580326795578003,5.934811592102051,0.1206720173358917,8.031305313110352,3.181852340698242,5.95672607421875,0.8524330854415894,3.0972096920013428,happy
20063.wav,0.217673048377037,0.1546293944120407,422.20934948811146,737.8459705539321,498.0550130208333,0.0227774160879629,-328.6263732910156,188.595703125,42.707862854003906,17.627872467041016,23.27311134338379,11.145341873168944,1.9315694570541384,-9.288566589355469,-15.404562950134276,-7.661374568939209,-4.925595760345459,-14.559081077575684,-15.538163185119627,-10.998346328735352,-8.799272537231445,-11.61339282989502,-17.825050354003906,-13.746721267700195,-8.542183876037598,-6.130390644073486,happy
18338.wav,0.3560654819011688,0.0823859572410583,2730.6321552736517,2746.343433641558,5929.4565836588545,0.1021231192129629,-176.48101806640625,57.52684783935547,1.5896334648132324,33.36861801147461,7.218292236328125,4.830785751342773,7.667861938476563,17.340469360351562,-6.631622314453125,4.388950824737549,-7.14909029006958,-4.948257923126221,-9.403658866882324,-2.9837310314178467,-9.60165023803711,-3.9272096157073975,-5.239089488983154,-5.113662242889404,-10.260929107666016,-9.89704704284668,happy
19164.wav,0.4488673210144043,0.190995767712593,2083.4798992643855,2428.437760019261,4633.327229817708,0.0663067853009259,-55.395870208740234,111.70469665527344,-8.611054420471191,9.151123046875,9.517518997192385,9.057376861572266,-1.2420425415039062,5.056980133056641,-4.643550395965576,1.5845810174942017,-2.3031070232391357,4.338022708892822,-2.125473737716675,2.426088333129883,-2.837981700897217,3.29549503326416,-3.2236125469207764,0.7354670166969299,-3.0069732666015625,2.226553440093994,happy
20076.wav,0.4641926288604736,0.1237406209111213,2163.494116457685,2317.926826284117,4356.4361572265625,0.0860731336805555,-192.3929748535156,91.9586944580078,10.89280891418457,12.790412902832031,0.4387349784374237,9.76878833770752,-4.684296607971191,4.158691883087158,-2.6943936347961426,2.3009836673736572,-8.76370620727539,-5.6616668701171875,-7.340537071228027,0.8824111223220825,-4.132565021514893,1.172221541404724,-0.8743057250976562,-0.8904666304588318,-3.083435535430908,1.1867640018463137,happy
19132.wav,0.6050978302955627,0.2533299624919891,1361.8964819084472,1960.1667679268185,3221.2076822916665,0.0324933087384259,-187.90052795410156,116.1337432861328,27.107271194458008,37.24333953857422,14.207763671875,29.107213973999023,6.301159858703613,10.35305404663086,2.614919662475586,10.727313041687012,7.647587299346924,6.466033935546875,2.1200459003448486,7.877154350280762,1.9362287521362305,7.5974202156066895,7.905348777770996,6.251016139984131,1.1292386054992676,6.640993595123291,happy
17931.wav,0.341212511062622,0.1211505979299545,1879.4821025728215,2066.928740583775,4000.390625,0.0911187065972222,-150.0289306640625,105.65267181396484,-12.675291061401367,33.70475387573242,-2.0131094455718994,12.305322647094728,-2.3336760997772217,-1.9577375650405884,-6.503592014312744,-1.756295919418335,-10.90073013305664,0.4279238283634186,-3.3568873405456543,0.2377534061670303,-10.327397346496582,-7.150970458984375,-8.590539932250977,-1.98838210105896,-9.131354331970217,-10.03404712677002,happy
18985.wav,0.3814271092414856,0.2499025464057922,1567.084250469192,2064.808629674939,3412.713623046875,0.0535255714699074,-113.31871795654295,123.6677703857422,21.803560256958008,37.847747802734375,7.666720390319824,11.963184356689451,-10.230891227722168,3.232948303222656,-3.0856869220733643,7.61086368560791,1.56447172164917,-0.7191509008407593,-10.007707595825195,-2.7817862033843994,-1.0709010362625122,6.677629470825195,1.21067476272583,3.8602294921875,-0.8521020412445068,1.7318267822265625,happy
19563.wav,0.215582862496376,0.1223787739872932,1072.1264482208555,1257.8053170771382,2009.8653157552085,0.0592063621238425,-250.4475860595703,156.83042907714844,-13.857207298278809,18.488245010375977,-24.342435836791992,-2.104759931564331,-15.721973419189451,-9.491414070129396,-4.783356666564941,-13.333080291748049,-10.512335777282717,-8.186501502990723,-12.669862747192385,-11.507027626037598,-12.727134704589844,-4.063064098358154,-12.824498176574709,-11.421381950378418,-2.4872210025787354,-9.52180290222168,happy
18255.wav,0.5930113792419434,0.1804362386465072,3498.6278293835285,2781.539689830454,6742.8334554036455,0.1627016420717592,-81.61492919921875,24.68733787536621,-22.39481544494629,4.118405818939209,-10.137917518615724,7.075803279876709,-1.8330681324005127,13.67205810546875,7.503600120544434,15.548392295837402,3.6045634746551514,11.450207710266112,3.6309781074523926,9.178055763244627,10.81809139251709,13.63926601409912,5.327307224273682,12.47323226928711,5.941164493560791,9.317728996276855,happy
19351.wav,0.3239933550357818,0.1459223479032516,678.6265232332727,1055.5730281992971,1337.3514811197915,0.0184552228009259,-260.7749938964844,166.32717895507812,-7.619006156921387,39.50959396362305,22.57154655456543,12.52678108215332,2.43813157081604,-1.037816882133484,1.2622207403182983,-7.650283336639404,-7.049946308135986,-2.0055530071258545,-0.3767502307891845,-2.565556526184082,-5.355719566345215,-9.678001403808594,-8.220922470092773,-4.221282958984375,-3.854023933410645,-6.775175094604492,happy
19928.wav,0.2897526919841766,0.2937105596065521,1089.870243668429,1695.439140411591,2403.893025716146,0.0346589265046296,-171.60552978515625,145.9171905517578,26.46684455871582,26.23385429382324,15.633713722229004,25.078264236450195,4.98972225189209,10.989246368408203,6.62420654296875,11.893197059631348,4.146793365478516,-3.0343286991119385,-4.896286487579346,-6.362868785858154,-5.152942657470703,-4.24729061126709,0.3830385506153106,-5.576198101043701,-14.386329650878906,-15.801827430725098,happy
18357.wav,0.4473455846309662,0.2621298432350158,2116.8994372899674,2672.8494574543292,5105.2134195963545,0.0507609049479166,-100.36087799072266,84.30486297607422,21.23262596130371,27.371835708618164,20.942232131958008,22.629199981689453,8.662164688110352,10.873167037963867,1.3684996366500854,6.796875476837158,-1.4292930364608765,4.3181281089782715,-0.0123505061492323,5.89820671081543,-1.3055424690246582,3.3904612064361572,0.2876886427402496,5.438870429992676,-0.6493237614631653,4.776605606079102,happy
18558.wav,0.4848257005214691,0.4173047840595245,1745.829830192756,2168.213146557361,3996.552530924479,0.0607503255208333,-10.885890007019045,109.921630859375,-2.5495760440826416,41.40235137939453,0.5630648136138916,25.17515754699707,5.9321136474609375,10.061229705810549,-1.368712306022644,7.452255725860596,4.6309075355529785,6.192096710205078,-0.5771877765655518,8.677565574645996,1.9396125078201296,6.820772171020508,-1.389525294303894,3.8096725940704346,-2.8068695068359375,2.1281301975250244,happy
18373.wav,0.4170214831829071,0.2721106708049774,1599.8209999019396,2134.1755491016406,3527.906290690104,0.051735206886574,-71.81277465820312,121.34100341796876,8.732704162597656,25.70985221862793,8.697310447692871,16.406850814819336,2.859327793121338,10.848189353942873,1.3157631158828735,5.595335960388184,-1.7750566005706787,4.111974716186523,0.2888445556163788,5.381699085235596,0.290226399898529,5.652402400970459,-0.9990634322166444,3.002725601196289,-0.1468132883310318,1.7473173141479492,happy
18857.wav,0.3185808360576629,0.1727086156606674,1139.2355113014232,1656.016797886227,2293.88427734375,0.0460205078125,-216.1149139404297,136.4168701171875,15.99358367919922,35.43890380859375,1.7395504713058472,23.194223403930664,10.507244110107422,15.654740333557127,8.736522674560547,6.627621173858643,-6.586878299713135,0.5420001149177551,-1.1793051958084106,8.66374683380127,-1.4417883157730105,1.2685585021972656,1.6178250312805176,4.4239068031311035,-1.1227402687072754,-1.8389123678207395,happy
18239.wav,0.3704374730587005,0.1942074000835418,1133.7221617815812,782.7622573999035,1885.94970703125,0.1150580512152777,-199.12481689453125,232.51710510253903,-78.70713806152344,-7.278404712677002,8.57359790802002,-3.3133115768432617,-13.60112190246582,-17.070377349853516,0.5394402146339417,-12.33527946472168,-16.393569946289062,-9.551813125610352,-18.37700653076172,-8.894798278808594,-9.965660095214844,-22.80084991455078,-17.82923698425293,-8.628056526184082,0.4312776029109955,-0.1161578819155693,happy
